Bode taken on 19092019-150203
1 points could not be taken due to noise in the signal.
Obtained data is as follows:
['Frequency', 'Vpp 1', 'Vpp 2', 'Phase', 'Ratio', 'Slope']
[25.23539170434766, 1.0733333333333335, 1.2916666666666667, 24.0, 1.6083167029299628, 0.11691069456249281]
[26.430814869741056, 1.0633333333333335, 1.304, 24.0, 1.7721632611676528, 0.13706155525584987]
[27.682866303920665, 1.0650000000000002, 1.3383333333333332, 24.0, 1.9842937424056137, 0.16942633141661367]
[28.994228538828768, 1.069, 1.3516666666666666, 24.0, 2.037837972374688, 0.04083099889850536]
[30.367711180354576, 1.0659999999999998, 1.3816666666666666, 24.166666666666668, 2.2529215095215305, 0.15659720089939053]
[31.80625692794119, 1.0750000000000002, 1.4216666666666666, 23.2, 2.4277863306451035, 0.1215566633295715]
[33.31294787934674, 1.0648000000000002, 1.4416666666666664, 23.0, 2.631936292291035, 0.13549557821097039]
[34.891012134067736, 1.0666666666666667, 1.47, 23.6, 2.7857722229586512, 0.09748394604807416]
[36.54383070957256, 1.0750000000000002, 1.5066666666666666, 23.4, 2.932174316801909, 0.08857723165323322]
[38.274944785163115, 1.07, 1.5383333333333333, 22.5, 3.1533334591411757, 0.12775538334400074]
[40.08806328898464, 1.0750000000000002, 1.5683333333333334, 21.333333333333332, 3.280598175839782, 0.07019106386613418]
[41.9870708444391, 1.0733333333333335, 1.6016666666666666, 21.0, 3.4767504061746637, 0.10329196941396022]
[43.97603609302721, 1.08, 1.6466666666666667, 20.25, 3.6636387743406953, 0.09396261111082589]
[46.05922041145106, 1.07, 1.6766666666666665, 20.0, 3.9012590530211053, 0.1140658925755525]
[48.241087041653685, 1.07, 1.7349999999999999, 18.166666666666668, 4.198314028833655, 0.13614717403004734]
[50.526310653356795, 1.0716666666666668, 1.7699999999999998, 18.2, 4.358270876424562, 0.06999614688546645]
[52.91978735958442, 1.0633333333333335, 1.8116666666666668, 16.9, 4.628177307302643, 0.11276751938960043]
[55.42664520663107, 1.0650000000000002, 1.8499999999999999, 16.0, 4.796442412565144, 0.0671219173678855]
[58.05225516094899, 1.07, 1.9016666666666666, 14.142857142857142, 4.9950123269872275, 0.07562810846886378]
[60.80224261649424, 1.07, 1.9483333333333333, 13.4, 5.205589661859737, 0.07657392561841958]
[63.68249944718586, 1.064, 1.99, 10.84, 5.4382289690135455, 0.08077033432395207]
[66.69919663030122, 1.0650000000000002, 2.0216666666666665, 8.5, 5.567198854163454, 0.042752015638745984]
[69.8587974678525, 1.0643333333333336, 2.064, 6.310344827586207, 5.752640582707825, 0.058691505059889015]
[73.16807143427197, 1.0600000000000003, 2.09, 3.789473684210526, 5.896808416925673, 0.04356479266472857]
[76.63410868007459, 1.0616666666666668, 2.1016666666666666, 1.0740740740740742, 5.931513084754623, 0.010012779831196961]
[80.26433522257175, 1.0678333333333334, 2.126666666666667, -1.2222222222222223, 5.983919007865659, 0.014435992491803818]
[84.06652885618325, 1.055, 2.1299999999999994, -4.222222222222222, 6.102542876100524, 0.03119879723805412]
[88.04883581643465, 1.0526666666666664, 2.1266666666666665, -6.275862068965517, 6.10817106097774, 0.0014132976019659244]
[92.21978823334327, 1.0526666666666666, 2.1116666666666664, -10.0, 6.046689870943692, -0.014740324004850595]
[96.58832241158703, 1.061, 2.0866666666666664, -12.666666666666666, 5.874753891788531, -0.0393578193828582]
[101.1637979766207, 1.0546666666666669, 2.06, -15.166666666666666, 5.815040005263537, -0.013050859014816918]
[105.9560179277616, 1.0555, 2.016666666666666, -18.0, 5.623517645782622, -0.039965269005509466]
[110.97524964120721, 1.0499999999999998, 1.9649999999999999, -20.666666666666668, 5.443465112830149, -0.03587252855255593]
[116.23224686798518, 1.0526666666666664, 1.9266666666666665, -23.5, 5.250314254965074, -0.03674167010802437]
[121.7382727739662, 1.052, 1.86, -25.6, 4.949944088003921, -0.054552988324096136]
[127.50512407130128, 1.0503333333333333, 1.795, -26.5, 4.654746089200014, -0.051188765512355246]
[133.54515629298987, 1.0535, 1.75, -28.75, 4.408070174843508, -0.04084016530089694]
[139.87131026472386, 1.052, 1.6833333333333333, -31.0, 4.083087671625574, -0.05137126043248315]
[146.49713983072849, 1.0491666666666668, 1.6199999999999999, -32.8, 3.7734106096478612, -0.04673785507049311]
[153.43684089300132, 1.052, 1.5616666666666668, -32.5, 3.431452013728287, -0.049275695429966945]
