Freq.	V(vout)
1.32739445772973e-002	(-1.20373811299135e+002dB,6.14079245196481e+000°)
1.33045441797808e-002	(-1.20373581916905e+002dB,6.15483991238296e+000°)
1.33352143216332e-002	(-1.20373351488092e+002dB,6.16891901020686e+000°)
1.33659551654643e-002	(-1.20373120007979e+002dB,6.18302981328148e+000°)
1.33967668742593e-002	(-1.20372887471825e+002dB,6.19717238957385e+000°)
1.34276496113786e-002	(-1.20372653874869e+002dB,6.21134680717309e+000°)
1.34586035405594e-002	(-1.20372419212330e+002dB,6.22555313429048e+000°)
1.34896288259164e-002	(-1.20372183479404e+002dB,6.23979143925950e+000°)
1.35207256319427e-002	(-1.20371946671268e+002dB,6.25406179053590e+000°)
1.35518941235103e-002	(-1.20371708783077e+002dB,6.26836425669770e+000°)
1.35831344658714e-002	(-1.20371469809964e+002dB,6.28269890644530e+000°)
1.36144468246594e-002	(-1.20371229747042e+002dB,6.29706580860149e+000°)
1.36458313658892e-002	(-1.20370988589400e+002dB,6.31146503211148e+000°)
1.36772882559584e-002	(-1.20370746332108e+002dB,6.32589664604299e+000°)
1.37088176616484e-002	(-1.20370502970214e+002dB,6.34036071958624e+000°)
1.37404197501251e-002	(-1.20370258498744e+002dB,6.35485732205402e+000°)
1.37720946889394e-002	(-1.20370012912701e+002dB,6.36938652288171e+000°)
1.38038426460288e-002	(-1.20369766207067e+002dB,6.38394839162734e+000°)
1.38356637897177e-002	(-1.20369518376802e+002dB,6.39854299797161e+000°)
1.38675582887188e-002	(-1.20369269416845e+002dB,6.41317041171792e+000°)
1.38995263121334e-002	(-1.20369019322110e+002dB,6.42783070279241e+000°)
1.39315680294529e-002	(-1.20368768087492e+002dB,6.44252394124399e+000°)
1.39636836105593e-002	(-1.20368515707861e+002dB,6.45725019724437e+000°)
1.39958732257261e-002	(-1.20368262178066e+002dB,6.47200954108807e+000°)
1.40281370456195e-002	(-1.20368007492932e+002dB,6.48680204319248e+000°)
1.40604752412990e-002	(-1.20367751647264e+002dB,6.50162777409787e+000°)
1.40928879842186e-002	(-1.20367494635841e+002dB,6.51648680446737e+000°)
1.41253754462274e-002	(-1.20367236453422e+002dB,6.53137920508708e+000°)
