Bode taken on 19092019-120924
4 points could not be taken due to noise in the signal.
Obtained data is as follows:
['Frequency', 'Vpp 1', 'Vpp 2', 'Phase', 'Ratio', 'Slope']
[12.067926406393289, 1.0554999999999999, 0.973, 1.0527727272727274, -0.7069079475064646]
[14.563484775012437, 1.0493999999999999, 0.9563333333333333, 1.049304347826087, -0.8066353267196835, -0.03996195018608219]
[17.57510624854792, 1.053, 0.9278333333333334, 1.05372, -1.0991680052438335, -0.0971346104066432]
[21.209508879201906, 1.051, 0.8961666666666667, 1.05572, -1.3842785986953325, -0.07844771821557797]
[25.59547922699536, 1.047, 0.8523333333333333, 1.0467, -1.7867441674433862, -0.09176203595414886]
[30.888435964774818, 1.056, 0.7985000000000001, 1.0527499999999999, -2.4277799544658336, -0.12111109513647368]
[37.2759372031494, 1.051, 0.731, 1.053347826086956, -3.1537067814076347, -0.11364801349557577]
[44.98432668969444, 1.053, 0.6546666666666667, 1.0516363636363637, -4.128162849084361, -0.1264150013926559]
[54.286754393238596, 1.0485, 0.6054999999999999, 1.0481363636363636, -4.769085746445834, -0.06889845509009289]
[65.51285568595509, 1.0468, 0.535, 1.04704, -5.830198638932297, -0.09452194175148894]
[79.06043210907697, 1.048, 0.50125, 1.0440869565217397, -6.4061379403893834, -0.04251234932870512]
[95.40954763499938, 1.048, 0.4794999999999999, 1.0475833333333335, -6.79145342282051, -0.023567971112577177]
[115.1395399326447, 1.0439999999999998, 0.48299999999999993, 1.047, -6.695067358294624, 0.004885256064564662]
[138.94954943731375, 1.043, 0.4972, 1.0444000000000002, -6.435063769138473, 0.010919927986805928]
[167.68329368110065, 1.047, 0.511, 1.0463200000000001, -6.23051563088259, 0.007118742914965306]
[202.35896477251555, 1.0495999999999999, 0.521, 1.0476666666666665, -6.083721974641211, 0.0042333328129220485]
[244.205309454865, 1.0409999999999997, 0.519, 1.04225, -6.045667433241563, 0.0009093874671375727]
[294.705170255181, 1.0474999999999999, 0.501, 1.0435217391304348, -6.406326115421743, -0.007141775768576438]
[355.64803062231283, 1.046, 0.47825, 1.0435217391304343, -6.79753411663844, -0.006419258939603135]
[429.1934260128778, 1.0423333333333333, 0.449, 1.0407727272727272, -7.315205710398953, -0.007038803598939166]
[517.9474679231213, 1.041, 0.42900000000000005, 1.0453333333333334, -7.699868746516236, -0.004334034009474081]
[625.0551925273969, 1.0385, 0.42900000000000005, 1.0375714285714284, -7.678984173727872, 0.00019498661618968128]
[754.3120063354615, 1.0391666666666666, 0.4515, 1.0399047619047619, -7.240549055627863, 0.0033919690976682115]
[910.2981779915218, 1.035, 0.475, 1.0364782608695648, -6.764934803361399, 0.0030490795896649324]
[1098.5411419875584, 1.04, 0.49724999999999997, 1.03504, -6.409170950046144, 0.001889918463686887]
[1325.7113655901082, 1.031, 0.5019999999999999, 1.0309999999999995, -6.251098962769945, 0.0006958305748413408]
[1599.8587196060573, 1.0406, 0.50425, 1.0295882352941177, -6.292758293504296, -0.00015195963092143002]
[1930.6977288832495, 1.0330000000000001, 0.478, 1.0339565217391304, -6.693448498150035, -0.0012111334921512315]
[2329.951810515372, 1.0345999999999997, 0.44883333333333336, 1.0324399999999998, -7.253747420903936, -0.0014033642948957186]
[2811.768697974228, 1.0325, 0.413, 1.0264117647058821, -7.958800173440753, -0.0014633209646414149]
[3393.221771895326, 1.0279999999999998, 0.383, 1.0306999999999995, -8.575886813812682, -0.001061283649616866]
[4094.9150623804235, 1.0298, 0.361, 1.0354999999999999, -9.10491371171116, -0.0007539289673594404]
[4941.713361323833, 1.031, 0.3525, 1.0355882352941175, -9.32199087912198, -0.00025635050009155483]
[5963.623316594642, 1.0225, 0.3518333333333333, 1.0326666666666666, -9.266526675107334, 5.4275040309150926e-05]
[7196.856730011514, 1.0293999999999999, 0.353, 1.0246521739130439, -9.296189170526564, -2.4052620612220166e-05, -2.4052620612220166e-05, -2.4052620612220166e-05, -2.4052620612220166e-05, -2.4052620612220166e-05]
[18420.699693267165, 1.024, 0.3798, 54.0, -8.614899924776264, 6.07001762213431e-05]
[22229.96482526191, 1.026, 0.43019999999999997, 55.833333333333336, -7.549539094487074, 0.0002796762087629501]
[26826.957952797275, 1.0234, 0.486, 43.4, -6.468182867476103, 0.00023523120374790095]
[32374.5754281764, 1.024, 0.5349999999999999, 40.0, -5.6389234923716725, 0.00014948027306943313]
[39069.39937054613, 1.021, 0.5734999999999999, 37.0, -5.009846396992476, 9.396469582985409e-05]
[47148.663634573895, 1.0199999999999998, 0.6056666666666667, 30.0, -4.527329983470913, 5.972281605763615e-05]
[56898.66029018293, 1.0170000000000001, 0.6268, 28.75, -4.203839302523843, 3.317854275990651e-05]
[68664.88450042998, 1.0159999999999998, 0.643, 23.0, -3.973654700473566, 1.956316639366875e-05]
[82864.27728546843, 1.0169999999999997, 0.665, 18.75, -3.6899861523927964, 1.99775125862892e-05]
[100000.0, 1.0173999999999999, 0.661, 14.6, -3.7458054761939117, -3.257482904632845e-06]
