Bode taken on 19092019-122237
1 points could not be taken due to noise in the signal.
Obtained data is as follows:
['Frequency', 'Vpp 1', 'Vpp 2', 'Phase', 'Ratio', 'Slope']
[12.067926406393289, 1.084, 1.0126666666666666, 10.75, -0.5912553479052615]
[14.563484775012437, 1.0866666666666667, 1.0108, 1.1653846153846155, -0.6286222420079894, -0.014973360099529135]
[17.57510624854792, 1.0883333333333332, 1.0150000000000001, 1.2746666666666673, -0.6059177728439693, 0.007538951811685114]
[21.209508879201906, 1.09, 0.9987999999999999, 1.0503846153846155, -0.7589592852262714, -0.04210912436929516]
[25.59547922699536, 1.0883333333333334, 0.9945999999999999, 1.0872727272727274, -0.7822695199044839, -0.005314726920107808]
[30.888435964774818, 1.095, 0.9671666666666666, 1.0928000000000002, -1.0782559799050082, -0.05592081603234467]
[37.2759372031494, 1.0916666666666668, 0.9246666666666666, 1.08, -1.442096951810718, -0.05696139356026115]
[44.98432668969444, 1.085, 0.8870000000000001, 1.0844, -1.7501223670564368, -0.039959762773193484]
[54.286754393238596, 1.0866666666666667, 0.8519999999999999, 1.0936, -2.11313501163153, -0.039023430887486325]
[65.51285568595509, 1.088, 0.8201666666666666, 1.0936842105263158, -2.4545356142344805, -0.030411323904983065]
[79.06043210907697, 1.095, 0.786, 1.1028, -2.8798314627345842, -0.03139276245559641]
[95.40954763499938, 1.1083333333333334, 0.774, 1.098, -3.118588684731367, -0.014603678200097139]
[115.1395399326447, 1.095, 0.7549999999999999, 1.0945454545454547, -3.2293433509389793, -0.005613517964770331]
[138.94954943731375, 1.0916666666666666, 0.7435, 1.093636363636364, -3.336181535003327, -0.0044871121972209615]
[167.68329368110065, 1.0966666666666667, 0.7276666666666666, 1.0988, -3.562843244816703, -0.007888345768316886]
[202.35896477251555, 1.0999999999999999, 0.6983333333333333, 1.098, -3.9465982515114666, -0.011066981391162602]
[244.205309454865, 1.0999999999999999, 0.6536000000000001, 1.1012000000000002, -4.521612832677317, -0.013741094605292683]
[294.705170255181, 1.1016666666666666, 0.609, 1.092857142857143, -5.148658329382424, -0.0124167767349803]
[355.64803062231283, 1.1000000000000003, 0.5702, 1.0933333333333335, -5.70730944369568, -0.009166801672055283]
[429.1934260128778, 1.0866666666666667, 0.5403333333333334, 1.09, -6.068691704388479, -0.004913730611871329]
[517.9474679231213, 1.095, 0.517, 1.092, -6.5184715216438915, -0.005067710805895153]
[625.0551925273969, 1.09, 0.516, 1.0852, -6.495535926268246, 0.0002141357727501345]
[754.3120063354615, 1.0866666666666667, 0.5315000000000001, 1.0852, -6.211861529779219, 0.0021946571954826314]
[910.2981779915218, 1.08, 0.5635, 1.08125, -5.650596702096488, 0.003598170412953557]
[1098.5411419875584, 1.08, 0.5763333333333333, 1.0829166666666667, -5.455000338653793, 0.0010390633428764592]
[1325.7113655901082, 1.085, 0.586, 1.075238095238095, -5.3506424433291535, 0.0004593819280964436]
[1599.8587196060573, 1.0966666666666667, 0.583, 1.0928000000000002, -5.488121769425955, -0.0005014796753748853]
[1930.6977288832495, 1.08, 0.548, 1.0796000000000001, -5.89286394005161, -0.001223381038136718]
[2329.951810515372, 1.0866666666666667, 0.5083333333333333, 1.086, -6.598955127702688, -0.0017685259090267197]
[2811.768697974228, 1.0876666666666666, 0.464, 1.083, -7.399556770266631, -0.0016616305144188412]
[3393.221771895326, 1.0766666666666669, 0.4355, 1.0739999999999998, -7.86186216535517, -0.0007950863377003529]
[4094.9150623804235, 1.08, 0.413, 1.0868, -8.349474076610974, -0.0006949074729198374]
[4941.713361323833, 1.0725000000000002, 0.40599999999999997, 1.0752173913043477, -8.437425345591357, -0.00010386330379988266]
[5963.623316594642, 1.08, 0.4086666666666667, 1.0777272727272729, -8.441090800484318, -3.5868668017712803e-06]
[7196.856730011514, 1.0718, 0.41274999999999995, 1.0809583333333335, -8.288533415455237, 0.00012370519916938974]
[8685.11373751352, 1.0766666666666669, 0.41724999999999995, 1.0756000000000001, -8.233698445203126, 3.684509461450475e-05]
[10481.131341546852, 1.0740000000000003, 0.412, 1.0768, -8.322141306608048, -4.924387222391609e-05, -4.924387222391609e-05]
[15264.179671752303, 1.0750000000000002, 0.441, 21.8, -7.739397495675714, 0.00012183523366306908]
[18420.699693267165, 1.0875000000000001, 0.47879999999999995, 28.0, -7.125502477846039, 0.00019448475335032326]
[22229.96482526191, 1.07, 0.5432, 29.666666666666668, -5.888480328255287, 0.00032474036506431803]
[26826.957952797275, 1.0683333333333336, 0.6073999999999999, 29.0, -4.904639831058551, 0.00021401826583199906]
[32374.5754281764, 1.0584999999999998, 0.6933333333333334, 27.6, -3.6749756422466313, 0.00022165626852775836]
[39069.39937054613, 1.075, 0.7639999999999999, 23.0, -2.966302113518686, 0.00010585394550003653]
[47148.663634573895, 1.0650000000000002, 0.823, 18.2, -2.2389954512497363, 9.002139780316638e-05]
[56898.66029018293, 1.0592, 0.875, 1.0643333333333331, -1.6593983814662288, 5.944587370192312e-05]
[68664.88450042998, 1.0675, 0.9134, 1.0600434782608696, -1.3541375285215933, 2.5943824245571304e-05]
[82864.27728546843, 1.0543333333333333, 0.944, 1.063277777777778, -0.9601188579598298, 2.7748980292800357e-05]
[100000.0, 1.06, 0.9899999999999999, 1.053125, -0.5934134133444084, 2.1400057104358072e-05]
