10,0.94708,168
11.2495,0.93706,168
12.6552,0.92108,166
14.2365,0.9031,165
16.0154,0.88062,163
18.0165,0.85514,161
20.2677,0.82567,161
22.8002,0.79271,159
25.6492,0.75624,158
28.8541,0.71778,158
32.4595,0.67582,157
36.5154,0.63487,156
41.078,0.5954,158
46.2108,0.55822,159
51.985,0.52674,161
58.4806,0.50325,165
65.7879,0.487,168
74.0083,0.484,173
83.2558,0.48951,176
93.6588,0.5025,179
105.3617,0.52076,181
118.5269,0.54505,182
133.3371,0.56778,182
149.9979,0.5875,182
168.7405,0.60611,180
189.825,0.61712,179
213.5441,0.62024,176
240.2269,0.61642,175
270.2438,0.60521,173
304.0115,0.58738,171
341.9984,0.56413,171
384.7319,0.53908,170
432.8051,0.51303,171
486.8851,0.48872,172
547.7226,0.46717,174
616.1618,0.45564,177
693.1527,0.45163,181
779.7637,0.45714,184
877.1971,0.47141,186
986.8049,0.49123,189
1110.1085,0.51529,189
1248.8192,0.54108,189
1404.8622,0.56413,189
1580.403,0.58346,188
1777.8781,0.59649,186
2000.0282,0.60301,184
2249.9365,0.6015,182
2531.0714,0.59398,179
2847.3348,0.57945,179
3203.116,0.5604,178
3603.353,0.53935,179
4053.6005,0.51805,179
4560.1075,0.49975,181
5129.9037,0.48795,184
5770.8973,0.48317,188
6491.9847,0.48669,191
7303.1736,0.50101,194
8215.7224,0.52312,197
9242.2964,0.55204,199
10397.1433,0.58903,202
11696.291,0.62726,202
13157.7703,0.666,202
14801.865,0.70272,202
16651.3931,0.74095,201
18732.0242,0.77577,199
21072.6351,0.81215,198
23705.7108,0.83869,196
26667.7957,0.86288,194
30000,0.88398,192
