20.000000,1.493814,215.000000
21.614135,1.579979,216.000000
23.358542,1.668731,217.000000
25.243734,1.757231,218.000000
27.281074,1.860537,220.000000
29.482840,1.981386,220.000000
31.862305,2.115942,220.000000
34.433808,2.272822,220.000000
37.212849,2.457856,220.000000
40.216177,2.673981,218.000000
43.461894,2.876050,217.000000
46.969562,3.112051,215.000000
50.760323,3.350746,211.000000
54.857024,3.578209,207.000000
59.284356,3.730349,202.000000
64.069004,3.820994,195.000000
69.239805,3.832589,190.000000
74.827925,3.771654,184.000000
80.867044,3.634312,180.000000
87.393561,3.463801,176.000000
94.446811,3.272624,174.000000
102.069307,3.063277,172.000000
110.306989,2.878104,171.000000
119.209508,2.717342,172.000000
128.830520,2.592593,172.000000
139.228013,2.464726,172.000000
150.464654,2.365772,174.000000
162.608167,2.285714,176.000000
175.731745,2.230769,179.000000
189.914483,2.193764,181.000000
205.241864,2.177976,183.000000
221.806269,2.175556,185.000000
239.707532,2.192009,188.000000
259.053549,2.224195,190.000000
279.960920,2.278271,192.000000
302.555656,2.349945,195.000000
326.973941,2.455150,197.000000
353.362946,2.574115,198.000000
381.881722,2.723451,199.000000
412.702156,2.900442,199.000000
446.010006,3.063053,198.000000
482.006026,3.265193,197.000000
520.907167,3.500000,196.000000
562.947893,3.712707,192.000000
608.381589,3.879558,189.000000
657.482092,3.988950,185.000000
710.545337,4.034254,180.000000
767.891143,4.000000,176.000000
829.865144,3.887293,171.000000
896.840865,3.719337,167.000000
969.221979,3.529282,164.000000
1047.444738,3.323757,163.000000
1131.980601,3.110497,161.000000
1223.339080,2.910497,161.000000
1322.070805,2.746961,161.000000
1428.770846,2.629834,163.000000
1544.082302,2.497238,164.000000
1668.700170,2.392265,166.000000
1803.375542,2.316022,168.000000
1948.920127,2.256354,170.000000
2106.211141,2.218785,173.000000
2276.196603,2.200000,175.000000
2459.901040,2.201105,178.000000
2658.431665,2.219890,181.000000
2872.985052,2.256354,182.000000
3104.854347,2.312707,185.000000
3355.437059,2.390055,187.000000
3626.243488,2.496681,188.000000
3918.905825,2.617680,189.000000
4235.187989,2.775442,190.000000
4576.996259,2.925885,190.000000
4946.390765,3.121681,189.000000
5345.597901,3.342920,188.000000
5777.023750,3.579646,185.000000
6243.268578,3.799779,181.000000
6747.142511,3.986726,177.000000
7291.682474,4.101770,172.000000
7880.170489,4.146018,166.000000
8516.153461,4.085177,159.000000
9203.464553,3.942478,153.000000
9946.246292,3.728982,148.000000
10748.975532,3.484513,144.000000
11616.490444,3.237832,140.000000
12554.019666,2.964602,138.000000
13567.213828,2.716814,135.000000
14662.179601,2.521018,135.000000
15845.516506,2.316372,134.000000
17124.356689,2.139381,133.000000
18506.407911,1.996681,134.000000
20000.000000,1.872647,134.000000
