Freq.	V(n013)
1.19949930314938e+000	(-1.04550948700815e+002dB,-1.75984036222066e+002°)
1.20226443461741e+000	(-1.04550850377847e+002dB,-1.75974808866121e+002°)
1.20503594037179e+000	(-1.04550751603155e+002dB,-1.75965560448849e+002°)
1.20781383510678e+000	(-1.04550652377884e+002dB,-1.75956290921647e+002°)
1.21059813355048e+000	(-1.04550552691821e+002dB,-1.75947000241106e+002°)
1.21338885046497e+000	(-1.04550452549679e+002dB,-1.75937688356753e+002°)
1.21618600064636e+000	(-1.04550351947249e+002dB,-1.75928355222175e+002°)
1.21898959892486e+000	(-1.04550250885199e+002dB,-1.75919000788566e+002°)
1.22179966016487e+000	(-1.04550149357872e+002dB,-1.75909625009992e+002°)
1.22461619926504e+000	(-1.04550047364375e+002dB,-1.75900227838174e+002°)
1.22743923115840e+000	(-1.04549944901404e+002dB,-1.75890809225868e+002°)
1.23026877081238e+000	(-1.04549841969814e+002dB,-1.75881369123754e+002°)
1.23310483322890e+000	(-1.04549738563585e+002dB,-1.75871907485669e+002°)
1.23594743344451e+000	(-1.04549634684625e+002dB,-1.75862424261578e+002°)
1.23879658653036e+000	(-1.04549530327545e+002dB,-1.75852919404813e+002°)
1.24165230759241e+000	(-1.04549425489154e+002dB,-1.75843392867564e+002°)
1.24451461177138e+000	(-1.04549320173752e+002dB,-1.75833844598316e+002°)
1.24738351424294e+000	(-1.04549214370004e+002dB,-1.75824274552954e+002°)
1.25025903021771e+000	(-1.04549108083769e+002dB,-1.75814682678995e+002°)
1.25314117494141e+000	(-1.04549001308743e+002dB,-1.75805068929701e+002°)
1.25602996369487e+000	(-1.04548894042799e+002dB,-1.75795433256221e+002°)
1.25892541179416e+000	(-1.04548786285544e+002dB,-1.75785775608751e+002°)
1.26182753459066e+000	(-1.04548678035377e+002dB,-1.75776095937965e+002°)
1.26473634747115e+000	(-1.04548569284698e+002dB,-1.75766394197353e+002°)
1.26765186585784e+000	(-1.04548460035449e+002dB,-1.75756670335656e+002°)
1.27057410520854e+000	(-1.04548350285836e+002dB,-1.75746924303317e+002°)
1.27350308101666e+000	(-1.04548240034244e+002dB,-1.75737156050586e+002°)
1.27643880881134e+000	(-1.04548129272811e+002dB,-1.75727365530679e+002°)
1.27938130415752e+000	(-1.04548018004665e+002dB,-1.75717552691300e+002°)
1.28233058265602e+000	(-1.04547906225012e+002dB,-1.75707717483946e+002°)
1.28528665994361e+000	(-1.04547793933716e+002dB,-1.75697859857700e+002°)
1.28824955169313e+000	(-1.04547681125723e+002dB,-1.75687979763982e+002°)
1.29121927361353e+000	(-1.04547567799599e+002dB,-1.75678077152302e+002°)
1.29419584144998e+000	(-1.04547453955348e+002dB,-1.75668151971343e+002°)
1.29717927098395e+000	(-1.04547339587489e+002dB,-1.75658204172415e+002°)
1.30016957803328e+000	(-1.04547224695814e+002dB,-1.75648233704088e+002°)
1.30316677845229e+000	(-1.04547109274256e+002dB,-1.75638240517757e+002°)
1.30617088813183e+000	(-1.04546993325556e+002dB,-1.75628224560285e+002°)
1.30918192299940e+000	(-1.04546876845774e+002dB,-1.75618185781781e+002°)
1.31219989901920e+000	(-1.04546759829140e+002dB,-1.75608124133174e+002°)
1.31522483219223e+000	(-1.04546642276509e+002dB,-1.75598039561934e+002°)
1.31825673855640e+000	(-1.04546524181054e+002dB,-1.75587932019322e+002°)
1.32129563418657e+000	(-1.04546405546172e+002dB,-1.75577801451288e+002°)
1.32434153519466e+000	(-1.04546286366444e+002dB,-1.75567647808151e+002°)
1.32739445772973e+000	(-1.04546166644089e+002dB,-1.75557471036223e+002°)
1.33045441797808e+000	(-1.04546046370588e+002dB,-1.75547271087196e+002°)
1.33352143216332e+000	(-1.04545925543159e+002dB,-1.75537047909726e+002°)
1.33659551654643e+000	(-1.04545804163324e+002dB,-1.75526801450139e+002°)
1.33967668742593e+000	(-1.04545682225385e+002dB,-1.75516531658362e+002°)
1.34276496113786e+000	(-1.04545559726467e+002dB,-1.75506238482766e+002°)
1.34586035405594e+000	(-1.04545436667923e+002dB,-1.75495921869411e+002°)
1.34896288259164e+000	(-1.04545313042656e+002dB,-1.75485581768631e+002°)
1.35207256319427e+000	(-1.04545188851513e+002dB,-1.75475218126519e+002°)
1.35518941235103e+000	(-1.04545064095254e+002dB,-1.75464830889086e+002°)
1.35831344658715e+000	(-1.04544938761659e+002dB,-1.75454420009023e+002°)
1.36144468246594e+000	(-1.04544812854752e+002dB,-1.75443985430413e+002°)
1.36458313658892e+000	(-1.04544686367338e+002dB,-1.75433527103107e+002°)
1.36772882559584e+000	(-1.04544559301848e+002dB,-1.75423044971781e+002°)
1.37088176616484e+000	(-1.04544431655995e+002dB,-1.75412538983471e+002°)
1.37404197501251e+000	(-1.04544303420469e+002dB,-1.75402009088822e+002°)
1.37720946889394e+000	(-1.04544174601380e+002dB,-1.75391455230200e+002°)
1.38038426460288e+000	(-1.04544045189294e+002dB,-1.75380877358097e+002°)
1.38356637897177e+000	(-1.04543915181628e+002dB,-1.75370275419264e+002°)
1.38675582887188e+000	(-1.04543784582432e+002dB,-1.75359649356788e+002°)
1.38995263121334e+000	(-1.04543653382012e+002dB,-1.75348999120981e+002°)
1.39315680294529e+000	(-1.04543521578021e+002dB,-1.75338324658126e+002°)
1.39636836105593e+000	(-1.04543389172239e+002dB,-1.75327625912161e+002°)
1.39958732257261e+000	(-1.04543256161249e+002dB,-1.75316902829698e+002°)
1.40281370456195e+000	(-1.04543122537409e+002dB,-1.75306155359521e+002°)
1.40604752412990e+000	(-1.04542988297514e+002dB,-1.75295383447918e+002°)
1.40928879842186e+000	(-1.04542853446723e+002dB,-1.75284587036513e+002°)
1.41253754462274e+000	(-1.04542717979447e+002dB,-1.75273766072631e+002°)
1.41579377995707e+000	(-1.04542581885971e+002dB,-1.75262920505755e+002°)
1.41905752168908e+000	(-1.04542445173018e+002dB,-1.75252050276279e+002°)
1.42232878712281e+000	(-1.04542307829816e+002dB,-1.75241155334038e+002°)
1.42560759360218e+000	(-1.04542169860785e+002dB,-1.75230235620431e+002°)
1.42889395851109e+000	(-1.04542031255766e+002dB,-1.75219291084745e+002°)
1.43218789927353e+000	(-1.04541892018146e+002dB,-1.75208321668699e+002°)
1.43548943335364e+000	(-1.04541752139662e+002dB,-1.75197327320313e+002°)
1.43879857825583e+000	(-1.04541611622546e+002dB,-1.75186307981696e+002°)
1.44211535152486e+000	(-1.04541470464425e+002dB,-1.75175263597369e+002°)
1.44543977074592e+000	(-1.04541328649014e+002dB,-1.75164194119503e+002°)
1.44877185354475e+000	(-1.04541186192593e+002dB,-1.75153099481999e+002°)
1.45211161758773e+000	(-1.04541043079470e+002dB,-1.75141979636470e+002°)
1.45545908058195e+000	(-1.04540899312921e+002dB,-1.75130834523813e+002°)
1.45881426027534e+000	(-1.04540754888030e+002dB,-1.75119664089392e+002°)
1.46217717445671e+000	(-1.04540609798079e+002dB,-1.75108468279479e+002°)
1.46554784095590e+000	(-1.04540464045336e+002dB,-1.75097247035159e+002°)
1.46892627764385e+000	(-1.04540317622749e+002dB,-1.75086000302658e+002°)
1.47231250243271e+000	(-1.04540170532849e+002dB,-1.75074728022659e+002°)
1.47570653327588e+000	(-1.04540022765838e+002dB,-1.75063430142715e+002°)
1.47910838816819e+000	(-1.04539874325259e+002dB,-1.75052106602681e+002°)
1.48251808514594e+000	(-1.04539725201741e+002dB,-1.75040757349646e+002°)
1.48593564228699e+000	(-1.04539575396125e+002dB,-1.75029382324756e+002°)
1.48936107771090e+000	(-1.04539424901263e+002dB,-1.75017981473609e+002°)
1.49279440957898e+000	(-1.04539273719102e+002dB,-1.75006554736461e+002°)
1.49623565609442e+000	(-1.04539121847974e+002dB,-1.74995102055509e+002°)
1.49968483550236e+000	(-1.04538969276812e+002dB,-1.74983623378265e+002°)
1.50314196609001e+000	(-1.04538816007409e+002dB,-1.74972118644697e+002°)
1.50660706618673e+000	(-1.04538662038756e+002dB,-1.74960587796254e+002°)
1.51008015416413e+000	(-1.04538507360695e+002dB,-1.74949030779594e+002°)
1.51356124843619e+000	(-1.04538351976955e+002dB,-1.74937447533164e+002°)
1.51705036745932e+000	(-1.04538195886508e+002dB,-1.74925837998046e+002°)
1.52054752973248e+000	(-1.04538039075107e+002dB,-1.74914202122948e+002°)
1.52405275379728e+000	(-1.04537881542671e+002dB,-1.74902539848176e+002°)
1.52756605823806e+000	(-1.04537723293220e+002dB,-1.74890851111481e+002°)
1.53108746168202e+000	(-1.04537564320678e+002dB,-1.74879135856421e+002°)
1.53461698279928e+000	(-1.04537404618169e+002dB,-1.74867394026916e+002°)
1.53815464030302e+000	(-1.04537244185525e+002dB,-1.74855625562803e+002°)
1.54170045294954e+000	(-1.04537083014155e+002dB,-1.74843830408792e+002°)
1.54525443953840e+000	(-1.04536921109894e+002dB,-1.74832008500890e+002°)
1.54881661891247e+000	(-1.04536758461145e+002dB,-1.74820159785357e+002°)
1.55238700995807e+000	(-1.04536595067551e+002dB,-1.74808284201633e+002°)
1.55596563160506e+000	(-1.04536430927842e+002dB,-1.74796381689574e+002°)
1.55955250282694e+000	(-1.04536266036527e+002dB,-1.74784452191432e+002°)
1.56314764264094e+000	(-1.04536100389170e+002dB,-1.74772495648719e+002°)
1.56675107010813e+000	(-1.04535933984715e+002dB,-1.74760512000778e+002°)
1.57036280433354e+000	(-1.04535766818773e+002dB,-1.74748501188836e+002°)
1.57398286446620e+000	(-1.04535598885569e+002dB,-1.74736463154844e+002°)
1.57761126969933e+000	(-1.04535430186721e+002dB,-1.74724397836138e+002°)
1.58124803927037e+000	(-1.04535260715513e+002dB,-1.74712305174986e+002°)
1.58489319246110e+000	(-1.04535090467588e+002dB,-1.74700185112109e+002°)
1.58854674859776e+000	(-1.04534919439586e+002dB,-1.74688037587492e+002°)
1.59220872705115e+000	(-1.04534747629501e+002dB,-1.74675862540163e+002°)
1.59587914723672e+000	(-1.04534575036003e+002dB,-1.74663659908601e+002°)
1.59955802861465e+000	(-1.04534401650189e+002dB,-1.74651429635817e+002°)
1.60324539069002e+000	(-1.04534227471239e+002dB,-1.74639171659732e+002°)
1.60694125301286e+000	(-1.04534052495709e+002dB,-1.74626885919743e+002°)
1.61064563517825e+000	(-1.04533876719941e+002dB,-1.74614572355259e+002°)
1.61435855682647e+000	(-1.04533700137523e+002dB,-1.74602230907278e+002°)
1.61808003764305e+000	(-1.04533522750913e+002dB,-1.74589861511143e+002°)
1.62181009735891e+000	(-1.04533344549968e+002dB,-1.74577464109930e+002°)
1.62554875575047e+000	(-1.04533165537606e+002dB,-1.74565038638422e+002°)
1.62929603263970e+000	(-1.04532985704004e+002dB,-1.74552585039254e+002°)
1.63305194789432e+000	(-1.04532805044339e+002dB,-1.74540103251819e+002°)
1.63681652142779e+000	(-1.04532623563598e+002dB,-1.74527593209183e+002°)
1.64058977319952e+000	(-1.04532441248710e+002dB,-1.74515054855678e+002°)
1.64437172321491e+000	(-1.04532258102640e+002dB,-1.74502488125376e+002°)
1.64816239152549e+000	(-1.04532074119810e+002dB,-1.74489892957621e+002°)
1.65196179822900e+000	(-1.04531889294564e+002dB,-1.74477269291687e+002°)
1.65576996346951e+000	(-1.04531703622014e+002dB,-1.74464617066238e+002°)
1.65958690743754e+000	(-1.04531517102606e+002dB,-1.74451936216402e+002°)
1.66341265037015e+000	(-1.04531329729640e+002dB,-1.74439226681737e+002°)
1.66724721255104e+000	(-1.04531141500173e+002dB,-1.74426488399274e+002°)
1.67109061431069e+000	(-1.04530952409939e+002dB,-1.74413721306761e+002°)
1.67494287602642e+000	(-1.04530762455915e+002dB,-1.74400925341013e+002°)
1.67880401812254e+000	(-1.04530571633539e+002dB,-1.74388100439713e+002°)
1.68267406107045e+000	(-1.04530379937941e+002dB,-1.74375246540611e+002°)
1.68655302538872e+000	(-1.04530187366826e+002dB,-1.74362363579662e+002°)
1.69044093164324e+000	(-1.04529993911710e+002dB,-1.74349451496716e+002°)
1.69433780044731e+000	(-1.04529799575741e+002dB,-1.74336510223911e+002°)
1.69824365246172e+000	(-1.04529604354223e+002dB,-1.74323539698356e+002°)
1.70215850839493e+000	(-1.04529408237552e+002dB,-1.74310539860257e+002°)
1.70608238900310e+000	(-1.04529211224459e+002dB,-1.74297510644236e+002°)
1.71001531509027e+000	(-1.04529013309991e+002dB,-1.74284451987194e+002°)
1.71395730750840e+000	(-1.04528814491118e+002dB,-1.74271363824637e+002°)
1.71790838715757e+000	(-1.04528614766500e+002dB,-1.74258246090811e+002°)
1.72186857498599e+000	(-1.04528414129281e+002dB,-1.74245098723482e+002°)
1.72583789199018e+000	(-1.04528212572821e+002dB,-1.74231921660156e+002°)
1.72981635921508e+000	(-1.04528010094328e+002dB,-1.74218714835650e+002°)
1.73380399775412e+000	(-1.04527806693285e+002dB,-1.74205478183122e+002°)
1.73780082874935e+000	(-1.04527602362245e+002dB,-1.74192211640223e+002°)
1.74180687339159e+000	(-1.04527397096658e+002dB,-1.74178915142543e+002°)
1.74582215292048e+000	(-1.04527190895862e+002dB,-1.74165588622919e+002°)
1.74984668862464e+000	(-1.04526983753423e+002dB,-1.74152232017936e+002°)
1.75388050184174e+000	(-1.04526775661331e+002dB,-1.74138845265125e+002°)
1.75792361395867e+000	(-1.04526566620185e+002dB,-1.74125428296063e+002°)
1.76197604641161e+000	(-1.04526356626519e+002dB,-1.74111981044933e+002°)
1.76603782068614e+000	(-1.04526145670683e+002dB,-1.74098503449990e+002°)
1.77010895831740e+000	(-1.04525933751147e+002dB,-1.74084995443842e+002°)
1.77418948089014e+000	(-1.04525720866389e+002dB,-1.74071456958941e+002°)
1.77827941003890e+000	(-1.04525507007599e+002dB,-1.74057887932590e+002°)
1.78237876744807e+000	(-1.04525292172110e+002dB,-1.74044288297759e+002°)
1.78648757485203e+000	(-1.04525076357734e+002dB,-1.74030657986939e+002°)
1.79060585403527e+000	(-1.04524859560298e+002dB,-1.74016996933851e+002°)
1.79473362683250e+000	(-1.04524641771414e+002dB,-1.74003305074994e+002°)
1.79887091512876e+000	(-1.04524422985481e+002dB,-1.73989582344825e+002°)
1.80301774085955e+000	(-1.04524203203543e+002dB,-1.73975828673048e+002°)
1.80717412601090e+000	(-1.04523982416438e+002dB,-1.73962043996315e+002°)
1.81134009261958e+000	(-1.04523760619679e+002dB,-1.73948228247905e+002°)
1.81551566277311e+000	(-1.04523537814347e+002dB,-1.73934381357058e+002°)
1.81970085860996e+000	(-1.04523313988796e+002dB,-1.73920503261783e+002°)
1.82389570231961e+000	(-1.04523089143427e+002dB,-1.73906593891517e+002°)
1.82810021614272e+000	(-1.04522863271974e+002dB,-1.73892653180232e+002°)
1.83231442237119e+000	(-1.04522636369510e+002dB,-1.73878681060831e+002°)
1.83653834334832e+000	(-1.04522408431646e+002dB,-1.73864677465696e+002°)
1.84077200146893e+000	(-1.04522179453814e+002dB,-1.73850642327203e+002°)
1.84501541917945e+000	(-1.04521949429331e+002dB,-1.73836575579096e+002°)
1.84926861897805e+000	(-1.04521718358006e+002dB,-1.73822477150358e+002°)
1.85353162341479e+000	(-1.04521486232386e+002dB,-1.73808346975006e+002°)
1.85780445509167e+000	(-1.04521253045260e+002dB,-1.73794184986761e+002°)
1.86208713666284e+000	(-1.04521018798919e+002dB,-1.73779991112393e+002°)
1.86637969083464e+000	(-1.04520783480524e+002dB,-1.73765765289391e+002°)
1.87068214036577e+000	(-1.04520547090569e+002dB,-1.73751507445529e+002°)
1.87499450806739e+000	(-1.04520309620619e+002dB,-1.73737217514874e+002°)
1.87931681680324e+000	(-1.04520071071630e+002dB,-1.73722895424563e+002°)
1.88364908948977e+000	(-1.04519831428771e+002dB,-1.73708541113039e+002°)
1.88799134909627e+000	(-1.04519590698532e+002dB,-1.73694154503130e+002°)
1.89234361864495e+000	(-1.04519348869925e+002dB,-1.73679735530222e+002°)
1.89670592121112e+000	(-1.04519105934120e+002dB,-1.73665284128020e+002°)
1.90107827992327e+000	(-1.04518861893273e+002dB,-1.73650800222055e+002°)
1.90546071796322e+000	(-1.04518616740498e+002dB,-1.73636283744325e+002°)
1.90985325856621e+000	(-1.04518370470483e+002dB,-1.73621734625536e+002°)
1.91425592502106e+000	(-1.04518123076026e+002dB,-1.73607152797659e+002°)
1.91866874067026e+000	(-1.04517874554673e+002dB,-1.73592538189023e+002°)
1.92309172891013e+000	(-1.04517624901336e+002dB,-1.73577890729753e+002°)
1.92752491319091e+000	(-1.04517374108558e+002dB,-1.73563210351601e+002°)
1.93196831701690e+000	(-1.04517122172526e+002dB,-1.73548496983475e+002°)
1.93642196394658e+000	(-1.04516869089643e+002dB,-1.73533750553975e+002°)
1.94088587759275e+000	(-1.04516614853430e+002dB,-1.73518970993708e+002°)
1.94536008162263e+000	(-1.04516359459066e+002dB,-1.73504158231907e+002°)
1.94984459975802e+000	(-1.04516102900746e+002dB,-1.73489312198404e+002°)
1.95433945577537e+000	(-1.04515845172705e+002dB,-1.73474432822861e+002°)
1.95884467350596e+000	(-1.04515586269172e+002dB,-1.73459520034810e+002°)
1.96336027683602e+000	(-1.04515326187780e+002dB,-1.73444573761068e+002°)
1.96788628970682e+000	(-1.04515064920741e+002dB,-1.73429593932408e+002°)
1.97242273611482e+000	(-1.04514802465831e+002dB,-1.73414580475241e+002°)
1.97696964011183e+000	(-1.04514538811960e+002dB,-1.73399533322586e+002°)
1.98152702580507e+000	(-1.04514273960551e+002dB,-1.73384452397787e+002°)
1.98609491735734e+000	(-1.04514007901418e+002dB,-1.73369337632899e+002°)
1.99067333898716e+000	(-1.04513740632627e+002dB,-1.73354188953531e+002°)
1.99526231496885e+000	(-1.04513472142435e+002dB,-1.73339006292681e+002°)
1.99986186963271e+000	(-1.04513202431417e+002dB,-1.73323789573737e+002°)
2.00447202736513e+000	(-1.04512931493576e+002dB,-1.73308538724992e+002°)
2.00909281260870e+000	(-1.04512659322159e+002dB,-1.73293253675186e+002°)
2.01372424986236e+000	(-1.04512385911191e+002dB,-1.73277934352321e+002°)
2.01836636368153e+000	(-1.04512111253955e+002dB,-1.73262580684840e+002°)
2.02301917867824e+000	(-1.04511835349380e+002dB,-1.73247192596638e+002°)
2.02768271952125e+000	(-1.04511558188618e+002dB,-1.73231770017529e+002°)
2.03235701093619e+000	(-1.04511279766755e+002dB,-1.73216312874118e+002°)
2.03704207770569e+000	(-1.04511000075508e+002dB,-1.73200821095515e+002°)
2.04173794466950e+000	(-1.04510719111992e+002dB,-1.73185294606448e+002°)
2.04644463672464e+000	(-1.04510436868678e+002dB,-1.73169733335154e+002°)
2.05116217882553e+000	(-1.04510153340111e+002dB,-1.73154137208096e+002°)
2.05589059598411e+000	(-1.04509868526799e+002dB,-1.73138506146860e+002°)
2.06062991326997e+000	(-1.04509582414612e+002dB,-1.73122840084490e+002°)
2.06538015581050e+000	(-1.04509294999412e+002dB,-1.73107138945980e+002°)
2.07014134879101e+000	(-1.04509006277106e+002dB,-1.73091402656131e+002°)
2.07491351745488e+000	(-1.04508716242457e+002dB,-1.73075631140505e+002°)
2.07969668710366e+000	(-1.04508424889424e+002dB,-1.73059824325165e+002°)
2.08449088309726e+000	(-1.04508132211853e+002dB,-1.73043982136118e+002°)
2.08929613085401e+000	(-1.04507838200851e+002dB,-1.73028104501440e+002°)
2.09411245585086e+000	(-1.04507542852837e+002dB,-1.73012191344793e+002°)
2.09893988362349e+000	(-1.04507246163694e+002dB,-1.72996242590110e+002°)
2.10377843976644e+000	(-1.04506948122140e+002dB,-1.72980258166985e+002°)
2.10862814993326e+000	(-1.04506648728463e+002dB,-1.72964237995490e+002°)
2.11348903983661e+000	(-1.04506347974006e+002dB,-1.72948182002805e+002°)
2.11836113524847e+000	(-1.04506045852199e+002dB,-1.72932090114276e+002°)
2.12324446200018e+000	(-1.04505742354417e+002dB,-1.72915962256795e+002°)
2.12813904598268e+000	(-1.04505437479331e+002dB,-1.72899798351132e+002°)
2.13304491314654e+000	(-1.04505131214871e+002dB,-1.72883598326727e+002°)
2.13796208950220e+000	(-1.04504823566161e+002dB,-1.72867362098720e+002°)
2.14289060112002e+000	(-1.04504514513419e+002dB,-1.72851089602631e+002°)
2.14783047413050e+000	(-1.04504204058054e+002dB,-1.72834780756367e+002°)
2.15278173472434e+000	(-1.04503892189600e+002dB,-1.72818435487500e+002°)
2.15774440915263e+000	(-1.04503578908660e+002dB,-1.72802053714266e+002°)
2.16271852372698e+000	(-1.04503264200720e+002dB,-1.72785635367328e+002°)
2.16770410481966e+000	(-1.04502948063477e+002dB,-1.72769180367049e+002°)
2.17270117886371e+000	(-1.04502630494024e+002dB,-1.72752688634119e+002°)
2.17770977235312e+000	(-1.04502311476627e+002dB,-1.72736160099843e+002°)
2.18272991184296e+000	(-1.04501991013633e+002dB,-1.72719594680214e+002°)
2.18776162394952e+000	(-1.04501669094054e+002dB,-1.72702992302277e+002°)
2.19280493535041e+000	(-1.04501345712549e+002dB,-1.72686352888184e+002°)
2.19785987278479e+000	(-1.04501020863109e+002dB,-1.72669676360502e+002°)
2.20292646305342e+000	(-1.04500694538485e+002dB,-1.72652962642701e+002°)
2.20800473301886e+000	(-1.04500366731874e+002dB,-1.72636211657731e+002°)
2.21309470960560e+000	(-1.04500037438758e+002dB,-1.72619423326447e+002°)
2.21819641980018e+000	(-1.04499706650120e+002dB,-1.72602597573394e+002°)
2.22330989065136e+000	(-1.04499374359783e+002dB,-1.72585734320551e+002°)
2.22843514927026e+000	(-1.04499040562085e+002dB,-1.72568833489307e+002°)
