Freq.	V(vout)
1.14024978756117e+002	(4.19593780071260e+001dB,1.79874407168669e+002°)
1.14287833478977e+002	(4.19593779179716e+001dB,1.79874117648120e+002°)
1.14551294144553e+002	(4.19593778284055e+001dB,1.79873827460163e+002°)
1.14815362149688e+002	(4.19593777384262e+001dB,1.79873536603259e+002°)
1.15080038894443e+002	(4.19593776480311e+001dB,1.79873245075867e+002°)
1.15345325782109e+002	(4.19593775572193e+001dB,1.79872952876440e+002°)
1.15611224219209e+002	(4.19593774659881e+001dB,1.79872660003431e+002°)
1.15877735615512e+002	(4.19593773743360e+001dB,1.79872366455285e+002°)
1.16144861384034e+002	(4.19593772822606e+001dB,1.79872072230447e+002°)
1.16412602941049e+002	(4.19593771897600e+001dB,1.79871777327356e+002°)
1.16680961706096e+002	(4.19593770968328e+001dB,1.79871481744450e+002°)
1.16949939101987e+002	(4.19593770034767e+001dB,1.79871185480161e+002°)
1.17219536554813e+002	(4.19593769096893e+001dB,1.79870888532918e+002°)
1.17489755493952e+002	(4.19593768154695e+001dB,1.79870590901148e+002°)
1.17760597352080e+002	(4.19593767208145e+001dB,1.79870292583271e+002°)
1.18032063565172e+002	(4.19593766257228e+001dB,1.79869993577708e+002°)
1.18304155572516e+002	(4.19593765301921e+001dB,1.79869693882871e+002°)
1.18576874816716e+002	(4.19593764342202e+001dB,1.79869393497173e+002°)
1.18850222743701e+002	(4.19593763378055e+001dB,1.79869092419021e+002°)
1.19124200802737e+002	(4.19593762409458e+001dB,1.79868790646818e+002°)
1.19398810446427e+002	(4.19593761436390e+001dB,1.79868488178965e+002°)
1.19674053130724e+002	(4.19593760458830e+001dB,1.79868185013858e+002°)
1.19949930314937e+002	(4.19593759476760e+001dB,1.79867881149890e+002°)
1.20226443461741e+002	(4.19593758490155e+001dB,1.79867576585450e+002°)
1.20503594037179e+002	(4.19593757498994e+001dB,1.79867271318923e+002°)
1.20781383510677e+002	(4.19593756503263e+001dB,1.79866965348691e+002°)
1.21059813355048e+002	(4.19593755502933e+001dB,1.79866658673132e+002°)
1.21338885046497e+002	(4.19593754497988e+001dB,1.79866351290619e+002°)
1.21618600064636e+002	(4.19593753488401e+001dB,1.79866043199522e+002°)
1.21898959892486e+002	(4.19593752474153e+001dB,1.79865734398210e+002°)
1.22179966016487e+002	(4.19593751455225e+001dB,1.79865424885044e+002°)
1.22461619926504e+002	(4.19593750431597e+001dB,1.79865114658383e+002°)
1.22743923115840e+002	(4.19593749403240e+001dB,1.79864803716584e+002°)
1.23026877081238e+002	(4.19593748370140e+001dB,1.79864492057996e+002°)
1.23310483322890e+002	(4.19593747332270e+001dB,1.79864179680968e+002°)
1.23594743344450e+002	(4.19593746289607e+001dB,1.79863866583845e+002°)
1.23879658653036e+002	(4.19593745242136e+001dB,1.79863552764965e+002°)
1.24165230759240e+002	(4.19593744189828e+001dB,1.79863238222665e+002°)
1.24451461177138e+002	(4.19593743132662e+001dB,1.79862922955277e+002°)
1.24738351424294e+002	(4.19593742070618e+001dB,1.79862606961131e+002°)
1.25025903021771e+002	(4.19593741003670e+001dB,1.79862290238550e+002°)
1.25314117494141e+002	(4.19593739931798e+001dB,1.79861972785856e+002°)
1.25602996369487e+002	(4.19593738854975e+001dB,1.79861654601365e+002°)
1.25892541179416e+002	(4.19593737773185e+001dB,1.79861335683391e+002°)
1.26182753459066e+002	(4.19593736686403e+001dB,1.79861016030243e+002°)
1.26473634747114e+002	(4.19593735594602e+001dB,1.79860695640226e+002°)
1.26765186585784e+002	(4.19593734497765e+001dB,1.79860374511641e+002°)
1.27057410520853e+002	(4.19593733395863e+001dB,1.79860052642787e+002°)
1.27350308101665e+002	(4.19593732288877e+001dB,1.79859730031956e+002°)
1.27643880881134e+002	(4.19593731176779e+001dB,1.79859406677438e+002°)
1.27938130415752e+002	(4.19593730059548e+001dB,1.79859082577519e+002°)
1.28233058265601e+002	(4.19593728937159e+001dB,1.79858757730481e+002°)
1.28528665994361e+002	(4.19593727809590e+001dB,1.79858432134600e+002°)
1.28824955169313e+002	(4.19593726676817e+001dB,1.79858105788153e+002°)
1.29121927361353e+002	(4.19593725538818e+001dB,1.79857778689407e+002°)
1.29419584144998e+002	(4.19593724395562e+001dB,1.79857450836628e+002°)
1.29717927098395e+002	(4.19593723247030e+001dB,1.79857122228080e+002°)
1.30016957803328e+002	(4.19593722093198e+001dB,1.79856792862019e+002°)
1.30316677845229e+002	(4.19593720934040e+001dB,1.79856462736699e+002°)
1.30617088813183e+002	(4.19593719769530e+001dB,1.79856131850370e+002°)
1.30918192299940e+002	(4.19593718599646e+001dB,1.79855800201278e+002°)
1.31219989901920e+002	(4.19593717424361e+001dB,1.79855467787665e+002°)
1.31522483219223e+002	(4.19593716243655e+001dB,1.79855134607767e+002°)
1.31825673855640e+002	(4.19593715057495e+001dB,1.79854800659820e+002°)
1.32129563418657e+002	(4.19593713865863e+001dB,1.79854465942052e+002°)
1.32434153519466e+002	(4.19593712668728e+001dB,1.79854130452688e+002°)
1.32739445772973e+002	(4.19593711466069e+001dB,1.79853794189951e+002°)
1.33045441797808e+002	(4.19593710257860e+001dB,1.79853457152057e+002°)
1.33352143216332e+002	(4.19593709044071e+001dB,1.79853119337219e+002°)
1.33659551654643e+002	(4.19593707824680e+001dB,1.79852780743647e+002°)
1.33967668742593e+002	(4.19593706599662e+001dB,1.79852441369545e+002°)
1.34276496113786e+002	(4.19593705368988e+001dB,1.79852101213114e+002°)
1.34586035405594e+002	(4.19593704132635e+001dB,1.79851760272551e+002°)
1.34896288259165e+002	(4.19593702890574e+001dB,1.79851418546049e+002°)
1.35207256319427e+002	(4.19593701642781e+001dB,1.79851076031795e+002°)
1.35518941235103e+002	(4.19593700389230e+001dB,1.79850732727973e+002°)
1.35831344658715e+002	(4.19593699129891e+001dB,1.79850388632764e+002°)
1.36144468246594e+002	(4.19593697864739e+001dB,1.79850043744343e+002°)
1.36458313658892e+002	(4.19593696593749e+001dB,1.79849698060882e+002°)
1.36772882559584e+002	(4.19593695316891e+001dB,1.79849351580548e+002°)
1.37088176616484e+002	(4.19593694034138e+001dB,1.79849004301504e+002°)
1.37404197501251e+002	(4.19593692745466e+001dB,1.79848656221910e+002°)
1.37720946889394e+002	(4.19593691450845e+001dB,1.79848307339919e+002°)
1.38038426460288e+002	(4.19593690150248e+001dB,1.79847957653682e+002°)
1.38356637897177e+002	(4.19593688843650e+001dB,1.79847607161345e+002°)
1.38675582887188e+002	(4.19593687531018e+001dB,1.79847255861050e+002°)
1.38995263121334e+002	(4.19593686212331e+001dB,1.79846903750934e+002°)
1.39315680294529e+002	(4.19593684887554e+001dB,1.79846550829131e+002°)
1.39636836105593e+002	(4.19593683556662e+001dB,1.79846197093770e+002°)
1.39958732257261e+002	(4.19593682219629e+001dB,1.79845842542974e+002°)
1.40281370456195e+002	(4.19593680876424e+001dB,1.79845487174866e+002°)
1.40604752412990e+002	(4.19593679527019e+001dB,1.79845130987560e+002°)
1.40928879842186e+002	(4.19593678171385e+001dB,1.79844773979168e+002°)
1.41253754462274e+002	(4.19593676809494e+001dB,1.79844416147798e+002°)
1.41579377995707e+002	(4.19593675441319e+001dB,1.79844057491551e+002°)
1.41905752168908e+002	(4.19593674066824e+001dB,1.79843698008528e+002°)
1.42232878712281e+002	(4.19593672685986e+001dB,1.79843337696822e+002°)
