Freq.	V(vout)
1.06169555719872e+002	(-4.30362850959298e+000dB,1.79871365686814e+002°)
1.06414301822431e+002	(-4.30362858585558e+000dB,1.79871069154766e+002°)
1.06659612123026e+002	(-4.30362866246555e+000dB,1.79870771939147e+002°)
1.06905487922266e+002	(-4.30362873943502e+000dB,1.79870474038379e+002°)
1.07151930523760e+002	(-4.30362881675363e+000dB,1.79870175450883e+002°)
1.07398941234124e+002	(-4.30362889443508e+000dB,1.79869876175077e+002°)
1.07646521362983e+002	(-4.30362897247198e+000dB,1.79869576209374e+002°)
1.07894672222983e+002	(-4.30362905086863e+000dB,1.79869275552183e+002°)
1.08143395129794e+002	(-4.30362912963136e+000dB,1.79868974201911e+002°)
1.08392691402120e+002	(-4.30362920875074e+000dB,1.79868672156960e+002°)
1.08642562361706e+002	(-4.30362928824029e+000dB,1.79868369415727e+002°)
1.08893009333343e+002	(-4.30362936809435e+000dB,1.79868065976610e+002°)
1.09144033644875e+002	(-4.30362944831717e+000dB,1.79867761837997e+002°)
1.09395636627209e+002	(-4.30362952891076e+000dB,1.79867456998278e+002°)
1.09647819614318e+002	(-4.30362960987606e+000dB,1.79867151455836e+002°)
1.09900583943252e+002	(-4.30362969121578e+000dB,1.79866845209050e+002°)
1.10153930954141e+002	(-4.30362977293291e+000dB,1.79866538256298e+002°)
1.10407861990207e+002	(-4.30362985502363e+000dB,1.79866230595953e+002°)
1.10662378397766e+002	(-4.30362993749487e+000dB,1.79865922226381e+002°)
1.10917481526240e+002	(-4.30363002034530e+000dB,1.79865613145950e+002°)
1.11173172728159e+002	(-4.30363010358033e+000dB,1.79865303353020e+002°)
1.11429453359173e+002	(-4.30363018719943e+000dB,1.79864992845949e+002°)
1.11686324778056e+002	(-4.30363027120282e+000dB,1.79864681623091e+002°)
1.11943788346715e+002	(-4.30363035559382e+000dB,1.79864369682795e+002°)
1.12201845430196e+002	(-4.30363044037721e+000dB,1.79864057023408e+002°)
1.12460497396692e+002	(-4.30363052554728e+000dB,1.79863743643272e+002°)
1.12719745617551e+002	(-4.30363061111403e+000dB,1.79863429540726e+002°)
1.12979591467279e+002	(-4.30363069707702e+000dB,1.79863114714104e+002°)
1.13240036323555e+002	(-4.30363078343636e+000dB,1.79862799161737e+002°)
1.13501081567231e+002	(-4.30363087019087e+000dB,1.79862482881952e+002°)
1.13762728582343e+002	(-4.30363095734833e+000dB,1.79862165873073e+002°)
1.14024978756117e+002	(-4.30363104490644e+000dB,1.79861848133419e+002°)
1.14287833478977e+002	(-4.30363113286998e+000dB,1.79861529661305e+002°)
1.14551294144553e+002	(-4.30363122124047e+000dB,1.79861210455042e+002°)
1.14815362149688e+002	(-4.30363131001519e+000dB,1.79860890512939e+002°)
1.15080038894443e+002	(-4.30363139920119e+000dB,1.79860569833299e+002°)
1.15345325782109e+002	(-4.30363148880166e+000dB,1.79860248414422e+002°)
1.15611224219209e+002	(-4.30363157881527e+000dB,1.79859926254604e+002°)
1.15877735615512e+002	(-4.30363166924116e+000dB,1.79859603352137e+002°)
1.16144861384034e+002	(-4.30363176008426e+000dB,1.79859279705308e+002°)
1.16412602941049e+002	(-4.30363185135140e+000dB,1.79858955312403e+002°)
1.16680961706096e+002	(-4.30363194303647e+000dB,1.79858630171701e+002°)
1.16949939101987e+002	(-4.30363203514656e+000dB,1.79858304281478e+002°)
1.17219536554813e+002	(-4.30363212768134e+000dB,1.79857977640007e+002°)
1.17489755493952e+002	(-4.30363222064073e+000dB,1.79857650245556e+002°)
1.17760597352080e+002	(-4.30363231403214e+000dB,1.79857322096388e+002°)
1.18032063565172e+002	(-4.30363240785475e+000dB,1.79856993190765e+002°)
1.18304155572516e+002	(-4.30363250210550e+000dB,1.79856663526943e+002°)
1.18576874816716e+002	(-4.30363259679600e+000dB,1.79856333103174e+002°)
1.18850222743701e+002	(-4.30363269192365e+000dB,1.79856001917705e+002°)
1.19124200802737e+002	(-4.30363278748748e+000dB,1.79855669968781e+002°)
1.19398810446427e+002	(-4.30363288349219e+000dB,1.79855337254643e+002°)
1.19674053130724e+002	(-4.30363297994438e+000dB,1.79855003773526e+002°)
1.19949930314937e+002	(-4.30363307683949e+000dB,1.79854669523662e+002°)
1.20226443461741e+002	(-4.30363317418313e+000dB,1.79854334503280e+002°)
