1.0864,-72.421,89.883,-70.946,89.891,-71.622,89.879,-71.75,89.887,-71.016,89.891,-70.85,89.894,-72.276,89.877,-70.795,89.888,-71.433,89.883,-70.97,89.893,-72.092,89.887,-70.962,89.893,-71.362,89.879,-72.087,89.876,-71.681,89.884
1.0889,-72.401,89.884,-70.926,89.891,-71.602,89.879,-71.73,89.887,-70.996,89.891,-70.83,89.894,-72.256,89.878,-70.775,89.888,-71.413,89.883,-70.95,89.893,-72.072,89.887,-70.942,89.893,-71.342,89.879,-72.067,89.876,-71.661,89.885
1.0914,-72.381,89.884,-70.906,89.892,-71.582,89.879,-71.71,89.888,-70.976,89.892,-70.81,89.894,-72.236,89.878,-70.755,89.888,-71.393,89.884,-70.93,89.893,-72.052,89.887,-70.922,89.893,-71.322,89.88,-72.047,89.876,-71.641,89.885
1.094,-72.361,89.884,-70.886,89.892,-71.562,89.879,-71.69,89.888,-70.956,89.892,-70.79,89.894,-72.216,89.878,-70.735,89.889,-71.373,89.884,-70.91,89.893,-72.032,89.888,-70.902,89.894,-71.302,89.88,-72.027,89.877,-71.621,89.885
1.0965,-72.341,89.884,-70.866,89.892,-71.542,89.88,-71.67,89.888,-70.936,89.892,-70.77,89.894,-72.196,89.878,-70.715,89.889,-71.353,89.884,-70.89,89.894,-72.012,89.888,-70.882,89.894,-71.282,89.88,-72.007,89.877,-71.601,89.885
1.099,-72.321,89.884,-70.846,89.892,-71.522,89.88,-71.65,89.888,-70.916,89.892,-70.75,89.895,-72.176,89.879,-70.695,89.889,-71.333,89.884,-70.87,89.894,-71.992,89.888,-70.862,89.894,-71.262,89.88,-71.987,89.877,-71.581,89.886
1.1015,-72.301,89.885,-70.826,89.893,-71.502,89.88,-71.63,89.889,-70.896,89.893,-70.73,89.895,-72.156,89.879,-70.675,89.889,-71.313,89.885,-70.85,89.894,-71.972,89.888,-70.842,89.894,-71.242,89.881,-71.967,89.877,-71.561,89.886
1.1041,-72.281,89.885,-70.806,89.893,-71.482,89.88,-71.61,89.889,-70.876,89.893,-70.71,89.895,-72.136,89.879,-70.655,89.889,-71.293,89.885,-70.83,89.894,-71.952,89.888,-70.822,89.894,-71.222,89.881,-71.947,89.878,-71.541,89.886
1.1066,-72.261,89.885,-70.786,89.893,-71.462,89.881,-71.59,89.889,-70.856,89.893,-70.69,89.895,-72.116,89.879,-70.635,89.89,-71.273,89.885,-70.81,89.894,-71.932,89.889,-70.802,89.895,-71.202,89.881,-71.927,89.878,-71.521,89.886
1.1092,-72.241,89.885,-70.766,89.893,-71.442,89.881,-71.57,89.889,-70.836,89.893,-70.67,89.895,-72.096,89.88,-70.615,89.89,-71.253,89.885,-70.79,89.895,-71.912,89.889,-70.782,89.895,-71.182,89.881,-71.907,89.878,-71.501,89.887
1.1117,-72.221,89.886,-70.746,89.893,-71.422,89.881,-71.55,89.889,-70.816,89.893,-70.65,89.896,-72.076,89.88,-70.595,89.89,-71.233,89.885,-70.77,89.895,-71.892,89.889,-70.762,89.895,-71.162,89.881,-71.887,89.878,-71.481,89.887
1.1143,-72.201,89.886,-70.726,89.894,-71.402,89.881,-71.53,89.89,-70.796,89.894,-70.63,89.896,-72.056,89.88,-70.575,89.89,-71.213,89.886,-70.75,89.895,-71.872,89.889,-70.742,89.895,-71.142,89.882,-71.867,89.879,-71.461,89.887
1.1169,-72.181,89.886,-70.706,89.894,-71.382,89.881,-71.51,89.89,-70.776,89.894,-70.61,89.896,-72.036,89.88,-70.555,89.89,-71.193,89.886,-70.73,89.895,-71.852,89.89,-70.722,89.896,-71.122,89.882,-71.847,89.879,-71.441,89.887
1.1194,-72.161,89.886,-70.686,89.894,-71.362,89.882,-71.49,89.89,-70.756,89.894,-70.59,89.896,-72.016,89.88,-70.535,89.891,-71.173,89.886,-70.71,89.895,-71.832,89.89,-70.702,89.896,-71.102,89.882,-71.827,89.879,-71.421,89.887
1.122,-72.141,89.887,-70.666,89.894,-71.342,89.882,-71.47,89.89,-70.736,89.894,-70.57,89.896,-71.996,89.881,-70.515,89.891,-71.153,89.886,-70.69,89.896,-71.812,89.89,-70.682,89.896,-71.082,89.882,-71.807,89.879,-71.401,89.888
1.1246,-72.121,89.887,-70.646,89.894,-71.322,89.882,-71.45,89.891,-70.716,89.894,-70.55,89.897,-71.976,89.881,-70.495,89.891,-71.133,89.887,-70.67,89.896,-71.792,89.89,-70.662,89.896,-71.062,89.883,-71.787,89.88,-71.381,89.888
1.1272,-72.101,89.887,-70.626,89.895,-71.302,89.882,-71.43,89.891,-70.696,89.895,-70.53,89.897,-71.956,89.881,-70.475,89.891,-71.113,89.887,-70.65,89.896,-71.772,89.89,-70.642,89.896,-71.042,89.883,-71.767,89.88,-71.361,89.888
1.1298,-72.081,89.887,-70.606,89.895,-71.282,89.883,-71.41,89.891,-70.676,89.895,-70.51,89.897,-71.936,89.881,-70.455,89.892,-71.093,89.887,-70.63,89.896,-71.752,89.891,-70.622,89.897,-71.022,89.883,-71.747,89.88,-71.341,89.888
1.1324,-72.061,89.887,-70.586,89.895,-71.262,89.883,-71.39,89.891,-70.656,89.895,-70.49,89.897,-71.916,89.882,-70.435,89.892,-71.073,89.887,-70.61,89.896,-71.732,89.891,-70.602,89.897,-71.002,89.883,-71.727,89.88,-71.321,89.889
