Freq.	V(vout)
1.18304155572516e-002	(-2.15967982886471e-009dB,-1.27768488014999e-003°)
1.18576874816716e-002	(-2.16964711756148e-009dB,-1.28063024798712e-003°)
1.18850222743701e-002	(-2.17966069397668e-009dB,-1.28358240559833e-003°)
1.19124200802737e-002	(-2.18972055811029e-009dB,-1.28654136863568e-003°)
1.19398810446427e-002	(-2.19983153159966e-009dB,-1.28950715278730e-003°)
1.19674053130724e-002	(-2.20998493549758e-009dB,-1.29247977377747e-003°)
1.19949930314937e-002	(-2.22019041307871e-009dB,-1.29545924736674e-003°)
1.20226443461741e-002	(-2.23043446375853e-009dB,-1.29844558935197e-003°)
1.20503594037179e-002	(-2.24073058812157e-009dB,-1.30143881556647e-003°)
1.20781383510677e-002	(-2.25107107154810e-009dB,-1.30443894188001e-003°)
1.21059813355048e-002	(-2.26146266433038e-009dB,-1.30744598419896e-003°)
1.21338885046497e-002	(-2.27190150915854e-009dB,-1.31045995846637e-003°)
1.21618600064636e-002	(-2.28239146334246e-009dB,-1.31348088066202e-003°)
1.21898959892486e-002	(-2.29292288360746e-009dB,-1.31650876680255e-003°)
1.22179966016487e-002	(-2.30350830621061e-009dB,-1.31954363294150e-003°)
1.22461619926504e-002	(-2.31413905220472e-009dB,-1.32258549516944e-003°)
1.22743923115840e-002	(-2.32482090755459e-009dB,-1.32563436961401e-003°)
1.23026877081238e-002	(-2.33555097927780e-009dB,-1.32869027244005e-003°)
1.23310483322890e-002	(-2.34633408901171e-009dB,-1.33175321984964e-003°)
1.23594743344450e-002	(-2.35716252213657e-009dB,-1.33482322808223e-003°)
1.23879658653036e-002	(-2.36804110028971e-009dB,-1.33790031341469e-003°)
1.24165230759240e-002	(-2.37897271645355e-009dB,-1.34098449216143e-003°)
1.24451461177138e-002	(-2.38995544197314e-009dB,-1.34407578067446e-003°)
1.24738351424294e-002	(-2.40098349088369e-009dB,-1.34717419534348e-003°)
1.25025903021771e-002	(-2.41206747078732e-009dB,-1.35027975259597e-003°)
1.25314117494141e-002	(-2.42320256004671e-009dB,-1.35339246889728e-003°)
1.25602996369487e-002	(-2.43438586567946e-009dB,-1.35651236075075e-003°)
1.25892541179416e-002	(-2.44562220932289e-009dB,-1.35963944469771e-003°)
1.26182753459066e-002	(-2.45691255530448e-009dB,-1.36277373731765e-003°)
1.26473634747114e-002	(-2.46825208198690e-009dB,-1.36591525522829e-003°)
1.26765186585784e-002	(-2.47964271802507e-009dB,-1.36906401508564e-003°)
1.27057410520853e-002	(-2.49108832072887e-009dB,-1.37222003358411e-003°)
1.27350308101665e-002	(-2.50258792577082e-009dB,-1.37538332745660e-003°)
1.27643880881134e-002	(-2.51414056882346e-009dB,-1.37855391347457e-003°)
1.27938130415752e-002	(-2.52574335690440e-009dB,-1.38173180844815e-003°)
1.28233058265601e-002	(-2.53740496896083e-009dB,-1.38491702922624e-003°)
1.28528665994361e-002	(-2.54911479739061e-009dB,-1.38810959269655e-003°)
1.28824955169313e-002	(-2.56088248546842e-009dB,-1.39130951578573e-003°)
